propensao,nome,cnpj,porte,bairro,idade_anos,unidades,capital_social,telefone,arquetipo,capacidade,fit_ticket
0.6665,MEDIKA POLICLINICA DE GESTAO DE SERVICOS DE SAUDE,33.518.310/0001-51,DEMAIS,ASA SUL,7,1,100000.0,(61) 34686900,clinica_geral,0.66,0.35
0.6665,MEDICINA ODONTOLOGICA,12.054.355/0001-42,DEMAIS,SAMAMBAIA NORTE (SAMAMBAIA),16,1,10000.0,(61) 34585444,clinica_geral,0.66,0.35
0.6660,MASTER PRIMER ODONTOLOGIA LTDA,25.957.665/0001-19,ME,ASA NORTE,10,1,180000.0,(61) 94075926,clinica_geral,0.49,0.35
0.6660,VERSATO ODONTOLOGIA INDIVIDUALIZADA LTDA,24.651.813/0001-00,ME,ASA SUL,10,1,100000.0,(61) 81221965,clinica_geral,0.49,0.35
0.6660,ODONTOCLINICA JUSSARA NOBREGA,21.519.924/0001-79,ME,ASA NORTE,11,1,80000.0,(61) 32013100,clinica_geral,0.49,0.35
0.6660,SCURY ODONTOLOGIA,22.348.220/0001-43,ME,SUL (AGUAS CLARAS),11,1,78800.0,(61) 81353767,clinica_geral,0.49,0.35
0.6660,CLINICA HUMANNA,17.320.073/0001-63,ME,ASA NORTE,13,1,65000.0,(61) 30396990,clinica_geral,0.49,0.35
0.6660,ART ODONTOLOGIA,23.176.830/0001-70,ME,SUL (AGUAS CLARAS),11,1,50000.0,(61) 35782200,clinica_geral,0.49,0.35
0.6650,SINDICATO DOS EMPREGADOS DE EMPRESAS DE SEG E VIG DO DF,01.634.039/0003-95,DEMAIS,ASA SUL,28,1,0.0,(061) 2242259,clinica_geral,0.6,0.35
0.6650,ARTE NA BOCA - ESTETICA DENTAL,32.150.186/0001-51,ME,SETOR CENTRAL (GAMA),7,1,120000.0,(61) 84021089,especialista_alto_ticket,0.5,1.0
0.6650,BRUNA CLINICA ODONTOLOGICA E ESTETICA AVANCADA,35.651.498/0001-37,ME,GUARA I,6,1,100000.0,(61) 32425631,especialista_alto_ticket,0.5,1.0
0.6650,DR DENTE ODONTO E ESTETICA,43.004.116/0001-01,ME,TAGUATINGA SUL (TAGUATINGA),5,1,100000.0,(61) 81351804,marca_pessoal,0.5,1.0
0.6650,IMPLANTEC TAGUATINGA,34.581.740/0001-80,ME,TAGUATINGA CENTRO (TAGUATINGA),7,1,100000.0,(61) 35260507,especialista_alto_ticket,0.5,1.0
0.6650,CLINICA ORTHOLIFE JK,35.360.169/0001-37,ME,TAGUATINGA NORTE (TAGUATINGA),6,1,100000.0,(61) 30328082,especialista_alto_ticket,0.5,1.0
0.6645,INSTITUTO ALLURE ODONTOLOGIA,36.779.495/0001-46,ME,SETOR SUDOESTE,6,1,309000.0,(61) 82021883,clinica_institucional,0.53,0.6
0.6645,R & P ODONTO,21.186.037/0001-26,ME,TAGUATINGA NORTE (TAGUATINGA),11,1,120000.0,(61) 72130550,clinica_geral,0.53,0.6
0.6645,ODONTOMAR,20.775.910/0001-53,ME,SETOR SUL (GAMA),12,1,110000.0,(61) 33858334,clinica_geral,0.53,0.6
0.6645,RENOVE ODONTOLOGIA E HARMONIZACAO FACIAL,10.811.403/0001-74,ME,SETOR LESTE (GAMA),17,1,15000.0,(61) 39633181,especialista_alto_ticket,0.33,1.0
0.6645,IEO ODONTOLOGIA,08.834.992/0001-64,ME,CRUZEIRO VELHO,19,1,10000.0,(61) 32250120,especialista_alto_ticket,0.33,1.0
0.6645,IMPERIO ODONTOLOGIA ESTETICA,09.636.193/0001-46,ME,PLANALTINA,18,1,10000.0,(61) 33888384,especialista_alto_ticket,0.33,1.0
0.6645,IBI - INSTITUTO BRASILIENSE DE IMPLANTE,08.361.591/0001-34,ME,TAGUATINGA,19,1,10000.0,(61) 34756416,especialista_alto_ticket,0.33,1.0
0.6640,ODONTO NORTE 712,07.511.068/0001-84,ME,ASA NORTE,21,1,110000.0,,clinica_geral,0.36,0.6
0.6640,VITAL CLINICA ODONTOLOGICA,08.259.637/0001-09,ME,ASA NORTE,20,1,15000.0,(61) 30331122,clinica_geral,0.36,0.6
0.6640,CENTRO ODONTOLOGICO DR. RODRIGO PONCE LEON,07.440.659/0001-08,ME,SETOR SUDOESTE,21,1,10000.0,(61) 33424159,clinica_institucional,0.36,0.6
0.6640,ODONTO AGUAS CLARAS,10.502.921/0001-06,ME,NORTE (AGUAS CLARAS),17,1,10000.0,(61) 34367105,clinica_geral,0.36,0.6
0.6640,SORRIR ODONTOLOGIA,09.264.997/0001-61,ME,ASA NORTE,18,1,10000.0,(61) 99082349,clinica_geral,0.36,0.6
0.6640,ODONTOCLINICA ORAL ESTHETIC,10.421.117/0001-00,ME,AGUAS CLARAS,17,1,10000.0,(61) 84780157,clinica_geral,0.36,0.6
0.6640,KLASS ODONTOLOGIA ESPECIALIZADA,10.333.562/0001-00,ME,ASA SUL,18,1,10000.0,(61) 84210566,clinica_institucional,0.36,0.6
0.6640,LOE ODONTOLOGIA ESPECIALIZADA,09.218.446/0001-61,ME,ASA SUL,18,1,10000.0,(61) 39633333,clinica_institucional,0.36,0.6
0.6640,MR ODONTOLOGIA,09.129.918/0001-00,ME,ASA NORTE,18,1,10000.0,(61) 33265922,clinica_geral,0.36,0.6
0.6640,NOMURA INSTITUTO ODONTOLOGICO,06.234.792/0001-45,ME,ASA NORTE,22,1,10000.0,(61) 98164444,clinica_institucional,0.36,0.6
0.6640,ODONTOLOGIA ESPECIALIZADA CRAESMEYER,08.908.122/0001-92,ME,ASA NORTE,19,1,10000.0,(61) 39633333,clinica_institucional,0.36,0.6
0.6640,CLINICA ESPECIALIZADA EM ODONTOLOGIA,09.065.085/0001-60,ME,SUL (AGUAS CLARAS),19,1,10000.0,(61) 31313131,clinica_institucional,0.36,0.6
0.6640,CLINICA ODONTOLOGICA DR VINICIUS,07.742.625/0001-78,ME,ASA NORTE,20,1,5000.0,(61) 33495689,clinica_institucional,0.36,0.6
0.6640,ALLIETARE ODONTOLOGIA,07.617.066/0001-74,ME,ASA SUL,21,1,5000.0,(61) 34421040,clinica_geral,0.36,0.6
0.6630,H.A-FACE INSTITUTO ODONTOLOGICO,01.481.774/0001-44,ME,ASA SUL,29,1,40000.0,(61) 32245698,clinica_institucional,0.47,0.6
0.6630,INSTITUTO ODONTOLOGICO R & R RIBEIRO,02.776.389/0001-97,ME,ASA SUL,27,1,30000.0,(61) 33468463,clinica_institucional,0.47,0.6
0.6630,CLINICA ODONTOLOGICA BIO INTEGRADA,03.963.855/0001-06,ME,ASA NORTE,26,1,20000.0,(61) 33270203,clinica_geral,0.47,0.6
0.6630,CLINICA ODONTOLOGICA DW,01.165.776/0001-24,ME,ASA NORTE,30,1,20000.0,(61) 33260122,clinica_geral,0.47,0.6
0.6630,ODONTOSUL CLINICA ODONTOLOGICA LTDA,37.088.572/0001-84,EPP,ASA SUL,34,1,10254.0,,clinica_geral,0.47,0.6
0.6630,INTERAGE INSTITUTO ODONTOLOGICO,00.696.488/0001-33,EPP,ASA NORTE,31,1,0.0,,clinica_institucional,0.47,0.6
0.6625,MACHADO CRUZ,01.297.963/0001-61,EPP,SETOR DE HABITACOES INDIVIDUAIS SUL,30,1,120000.0,(61) 32486400,clinica_institucional,0.75,0.6
0.6625,DENTALIS,03.384.675/0001-70,EPP,CEILANDIA SUL (CEILANDIA),27,1,100000.0,(61) 33737021,clinica_institucional,0.75,0.6
0.6625,MF ODONTOLOGIA,33.619.045/0001-06,DEMAIS,ASA NORTE,7,1,40000.0,(61) 33272427,clinica_geral,0.65,0.35
0.6625,LIRIO ODONTOLOGIA INTEGRADA,27.285.831/0001-03,DEMAIS,SETOR SUDOESTE,9,1,30000.0,(61) 81250291,clinica_geral,0.65,0.35
0.6625,ODONTOLOGIA CASA DO MARANHAO,35.160.270/0001-44,DEMAIS,ASA SUL,6,1,20000.0,(61) 99150880,clinica_geral,0.65,0.35
0.6625,PATRICIA REGINA ACADEMY,41.772.562/0001-30,EPP,ASA NORTE,5,1,10000.0,(61) 99545556,marca_pessoal,0.65,0.35
0.6625,SPS CIRURGIA BUCOMAXILOFACIAL,40.660.596/0001-70,EPP,ASA NORTE,5,1,10000.0,(61) 35612449,clinica_geral,0.65,0.35
0.6625,DENTHALHE PINHEIRO,36.309.959/0001-50,EPP,ASA SUL,6,1,5000.0,(61) 81267078,clinica_geral,0.65,0.35
0.6625,MAISON ODONTOLOGIA ESPECIALIZADA,44.584.328/0001-78,EPP,ASA SUL,4,1,50000.0,(61) 35625112,clinica_institucional,0.6,0.6
0.6625,UNIKA ODONTOLOGIA ESTETICA E FUNCIONAL LTDA,54.245.596/0001-19,ME,AGUAS CLARAS,2,1,100000.0,(61) 98669432,especialista_alto_ticket,0.4,1.0
0.6625,HF ODONTOLOGIA ESTETICA,57.156.948/0001-58,ME,ASA SUL,1,1,50000.0,(61) 95101163,especialista_alto_ticket,0.4,1.0
0.6620,D G ODONTOLOGIA,11.714.452/0001-51,ME,ASA NORTE,16,1,100000.0,(61) 33402331,clinica_geral,0.48,0.35
0.6615,ODONTO MIZIARA,21.125.926/0001-83,EPP,SAO SEBASTIAO,11,1,88000.0,(61) 82338411,clinica_geral,0.76,0.35
0.6615,PREV ORAL,18.350.433/0001-32,EPP,CEILANDIA NORTE (CEILANDIA),13,1,50000.0,(61) 30470040,clinica_geral,0.76,0.35
0.6610,INSTITUTO QUEVEDO ODONTOLOGIA E MEDICINA INTEGRADA,42.003.787/0001-95,EPP,TAGUATINGA SUL (TAGUATINGA),5,1,20000.0,(61) 81429750,clinica_institucional,0.69,0.6
0.6610,MC MOND CLINIC,38.002.572/0001-82,DEMAIS,ASA NORTE,33,1,10000.0,(61) 82223110,clinica_geral,0.59,0.35
0.6610,AVAN CENTRO CLINICO ODONTOLOGICO LTDA,03.634.854/0001-18,EPP,ASA SUL,38,1,10000.0,(61) 32249910,clinica_institucional,0.59,0.35
0.6610,DANIELE NOBREGA ODONTOLOGIA,38.045.738/0001-48,DEMAIS,ASA SUL,32,1,10000.0,(61) 30398078,clinica_geral,0.59,0.35
0.6610,ORIS,04.252.408/0001-01,DEMAIS,ASA NORTE,25,1,10000.0,(61) 33272223,clinica_institucional,0.59,0.35
0.6610,GOMES E FELIX ODONTOLOGIA,02.949.053/0001-89,DEMAIS,AREAL (AGUAS CLARAS),27,1,10000.0,(61) 33523075,clinica_geral,0.59,0.35
0.6610,ODONTOLOGIA RICARDO TELES,02.474.025/0001-52,DEMAIS,ASA NORTE,28,1,10000.0,(61) 33276361,clinica_geral,0.59,0.35
0.6610,ESTHETICAL ODONTOLOGIA LTDA,01.036.702/0001-98,EPP,ASA NORTE,30,1,5000.0,(61) 33272170,clinica_geral,0.59,0.35
0.6610,ORAL CLINIC,04.292.236/0001-08,EPP,ASA NORTE,25,1,0.0,(61) 33285688,clinica_geral,0.59,0.35
0.6605,AB ODONTOLOGIA E ESTETICA AVANCADA,30.259.785/0001-82,ME,ASA NORTE,8,1,30000.0,(61) 81277310,especialista_alto_ticket,0.32,1.0
0.6605,AM ODONTOLOGIA E ESTETICA FACIAL,34.590.041/0001-05,ME,ASA SUL,7,1,30000.0,(61) 32022032,especialista_alto_ticket,0.32,1.0
0.6605,SORRISO IMPLANTES,32.233.989/0001-70,ME,AGUAS CLARAS,7,1,30000.0,(61) 82641013,especialista_alto_ticket,0.32,1.0
0.6605,CLINICA AVILA ESTETICA E ODONTOLOGIA ESPECIALIZADA,41.719.032/0001-29,ME,ASA SUL,5,1,30000.0,(61) 32448639,especialista_alto_ticket,0.32,1.0
0.6605,ODONTO MASTER,37.978.797/0001-06,ME,NORTE (AGUAS CLARAS),6,1,30000.0,(61) 35261460,especialista_alto_ticket,0.32,1.0
0.6605,LIZ ODONTOLOGIA & ESTETICA,32.548.699/0001-15,ME,NORTE (AGUAS CLARAS),7,1,30000.0,(61) 81802788,especialista_alto_ticket,0.32,1.0
0.6605,IANARA PINHO - ODONTOLOGIA,31.295.260/0001-65,ME,NORTE (AGUAS CLARAS),8,1,20000.0,(61) 30430043,especialista_alto_ticket,0.32,1.0
0.6600,I9 ODONTOLOGIA,18.563.399/0001-84,ME,AGUAS CLARAS,13,1,40000.0,(61) 41025123,clinica_geral,0.35,0.6
0.6600,FLAIR ODONTOLOGIA,22.326.804/0001-18,ME,ASA NORTE,11,1,20000.0,(61) 33265299,clinica_geral,0.35,0.6
0.6600,INSTITUTO CAROLINA CARAZZA,18.606.762/0001-00,ME,ASA NORTE,13,1,20000.0,(61) 92758525,clinica_institucional,0.35,0.6
0.6600,INSTITUTO SORRIDERE DE ODONTOLOGIA,23.640.427/0001-50,ME,NORTE (AGUAS CLARAS),10,1,20000.0,(61) 35612002,clinica_institucional,0.35,0.6
0.6600,ALFA PRIME ODONTOLOGIA,16.861.002/0001-05,ME,SUL (AGUAS CLARAS),13,1,20000.0,(61) 30272203,clinica_geral,0.35,0.6
0.6600,CLINICA ODONTOLOGICA PATRICIA CASTRO LTDA,05.350.659/0001-91,ME,ASA SUL,23,1,0.0,(61) 33444418,clinica_geral,0.35,0.6
0.6595,IMPLADENT CLINICA ODONTOLOGICA LTDA,04.478.454/0001-23,EPP,TAGUATINGA,25,1,20000.0,(61) 35612449,clinica_geral,0.63,0.6
0.6595,CLINICA DI-PAULA,03.011.333/0001-04,EPP,GUARA I,27,1,10000.0,(61) 96277300,clinica_geral,0.63,0.6
0.6595,INSTITUTO DALTON MARINHO,37.108.321/0001-14,EPP,TAGUATINGA SUL (TAGUATINGA),34,1,10000.0,(61) 33514601,clinica_institucional,0.63,0.6
0.6595,INSTITUTO DE IMPLANTODONTIA DAYSE RODRIGUES,15.638.949/0001-99,ME,TAGUATINGA,14,1,30000.0,(61) 32028382,especialista_alto_ticket,0.38,1.0
0.6585,LOSC ODOTOLOGIA,10.618.222/0001-26,DEMAIS,GUARA I,17,1,73000.0,(61) 99774731,clinica_geral,0.64,0.35
0.6585,TIBERY E DIAS ODONTOLOGIA LTDA,24.743.508/0001-48,DEMAIS,TAGUATINGA SUL (TAGUATINGA),10,1,30000.0,(61) 81654151,clinica_geral,0.64,0.35
0.6585,ODONTO CAPITAL ODONTOLOGIA ESPECIALIZADA,59.342.784/0001-89,EPP,ASA NORTE,1,1,10000.0,(61) 99552910,clinica_institucional,0.59,0.6
0.6585,DRA PAMYLLA GERONCO ODONTOLOGIA ESTETICA,49.154.949/0001-35,ME,NORTE (AGUAS CLARAS),3,1,22500.0,(61) 84657116,marca_pessoal,0.39,1.0
0.6585,HARMONIZZA,47.093.408/0001-19,ME,ASA NORTE,4,1,20000.0,(61) 81357300,especialista_alto_ticket,0.39,1.0
0.6580,CLINICA DE PERIODONTIA PRISCILA MARTINS DUARTE,10.572.811/0001-10,ME,ASA NORTE,17,1,20000.0,(61) 34263210,clinica_geral,0.47,0.35
0.6580,ODONTOCLINICA MORETI,07.622.683/0001-68,ME,ASA SUL,20,1,20000.0,(61) 33464894,clinica_geral,0.47,0.35
0.6570,NEO,04.538.421/0001-21,EPP,ASA NORTE,25,1,3000.0,(61) 3283003,clinica_geral,0.58,0.35
0.6565,IDEALLIS ODONTOLOGIA,09.177.994/0001-90,ME,SOBRADINHO,18,1,65000.0,(61) 81418223,clinica_geral,0.51,0.6
0.6565,CENTRO ODONTOLOGICO VITALI,12.925.675/0001-20,ME,TAGUATINGA,15,1,60000.0,(61) 33517134,clinica_institucional,0.51,0.6
0.6565,CLINICA ODONTOLOGICA INTRA ORAL,10.572.712/0001-39,ME,SAMAMBAIA,17,1,50000.0,(61) 33585105,clinica_geral,0.51,0.6
0.6565,INSTITUTO ODONTOLOGICO DR. DAVID CARVALHO,11.108.033/0001-76,ME,TAGUATINGA,17,1,50000.0,(61) 30328875,clinica_institucional,0.51,0.6
0.6565,INOBRAS - INSTITUTO DE ODONTOLOGIA E IMPLANTOLOGIA DE BRASILIA LTDA,24.365.337/0001-60,ME,TAGUATINGA NORTE (TAGUATINGA),10,1,20000.0,(61) 33360115,especialista_alto_ticket,0.31,1.0
0.6560,OROFACIAL,35.535.725/0001-69,EPP,SETOR DE HABITACOES INDIVIDUAIS SUL,6,1,30000.0,(61) 84970836,clinica_geral,0.59,1.0
0.6560,RL ODONTOLOGIA,08.580.740/0001-56,ME,ASA SUL,19,1,2000.0,(61) 32747612,clinica_geral,0.34,0.6
0.6555,ODONTO ART CLINICA ODONTOLOGICA,24.443.429/0001-11,DEMAIS,CEILANDIA NORTE (CEILANDIA),10,1,78800.0,(61) 33212471,clinica_geral,0.62,0.6
0.6555,CLINICA ODONTOLOGICA TEIXEIRA MARQUES,03.575.390/0001-16,DEMAIS,SAMAMBAIA NORTE (SAMAMBAIA),26,1,0.0,(61) 33587122,clinica_geral,0.62,0.6
0.6555,EMFACE INSTITUTO OROFACIAL,35.230.060/0002-66,ME,ASA NORTE,6,1,20000.0,(92) 32234991,clinica_institucional,0.37,1.0
0.6545,ATELIE ODONTOLOGIA,39.234.256/0001-07,DEMAIS,ASA NORTE,5,1,105000.0,(61) 32025422,clinica_geral,0.63,0.35
0.6545,BUZAR ODONTOLOGIA,28.162.020/0001-88,EPP,ASA SUL,9,1,93700.0,(61) 93194030,clinica_geral,0.63,0.35
0.6545,RISIS ODONTOLOGIA,32.821.552/0001-57,EPP,AREAL (AGUAS CLARAS),7,1,50000.0,(61) 30340690,clinica_geral,0.63,0.35
0.6545,CLINISUL - CLINICA INTEGRADA ASA SUL,28.899.447/0001-63,EPP,ASA SUL,8,1,50000.0,(61) 91489843,clinica_geral,0.63,0.35
0.6545,MOLINA ODONTOLOGIA INTEGRADA,11.103.988/0001-30,DEMAIS,TAGUATINGA,17,1,20000.0,(61) 33548876,clinica_geral,0.63,0.35
0.6535,DUTRA CLINIC ODONTOLOGIA INTEGRADA LTDA,00.059.265/0001-65,EPP,GUARA,32,1,270000.0,(61) 35678700,clinica_geral,0.74,0.35
0.6525,VENITI ODONTOLOGIA,44.550.342/0001-50,EPP,NORTE (AGUAS CLARAS),4,1,800000.0,(61) 91198306,clinica_geral,0.7,0.35
0.6525,BUCHER ODONTOLOGIA,48.417.294/0001-88,EPP,ASA NORTE,3,1,50000.0,(61) 93811390,clinica_geral,0.7,0.35
