cnpj_basico,n_socios,n_administradores,socio_mais_antigo
10470830,2,2,2009-05-04
11031616,2,1,2009-07-31
51940202,1,0,2023-08-24
40174027,8,4,2020-12-21
41853696,2,1,2021-05-06
54188871,3,1,2024-03-05
05930476,8,2,2003-10-06
05767233,1,0,2003-05-06
51169221,3,2,2023-06-23
55769752,2,2,2024-07-02
53312848,1,0,2023-12-27
62024726,1,0,2025-08-01
52014871,3,2,2023-08-30
28670295,1,0,2017-08-15
60371883,1,0,2025-04-11
55862022,1,0,2024-07-09
48330227,1,0,2022-10-18
61780165,1,0,2025-07-16
26874363,1,0,2016-11-10
37784333,1,0,2020-07-20
39701738,1,0,2020-11-06
60614340,1,0,2025-04-30
63792083,1,0,2025-11-24
23961838,2,2,2016-01-08
26071624,1,0,2016-08-17
54436022,1,0,2024-03-22
56746835,1,0,2024-08-14
59858419,1,0,2025-03-12
42084529,2,0,2021-05-25
19059446,2,1,2013-10-04
48887201,1,0,2022-12-14
21655590,1,0,2014-12-08
12123419,4,1,2010-05-13
59535581,1,0,2025-02-18
37783596,1,0,2020-04-20
51153746,2,2,2023-06-22
44967629,1,0,2022-01-21
60333166,1,0,2025-04-09
47297987,1,0,2022-07-26
24625680,1,0,2016-04-19
49217700,1,0,2023-01-17
44964147,2,0,2022-01-21
51137409,1,0,2023-06-21
60303717,1,0,2025-04-08
33054117,1,0,2019-03-07
26606373,2,0,2016-11-10
42027695,1,0,2021-05-20
31366617,2,1,2018-07-04
13099651,2,2,2010-12-03
46650028,1,0,2022-06-03
27629801,1,0,2017-03-15
08386192,2,0,2006-08-31
43084176,1,0,2021-08-11
07953147,2,2,2005-04-28
54081636,1,1,2024-02-27
54187476,2,2,2024-03-05
20167436,2,1,2014-04-09
35218176,1,0,2019-10-17
06288144,2,2,2014-04-25
10929177,4,1,2009-06-24
26550081,1,0,2016-08-17
33385108,2,2,2019-03-19
61150243,1,0,2025-06-04
23668355,2,1,2015-10-30
51589825,1,0,2023-07-27
49437436,1,0,2023-02-02
41338077,1,0,2021-03-24
28624926,2,2,2017-08-22
39818428,2,1,2020-11-17
59088079,1,0,2025-01-24
36604248,1,0,2020-03-09
36630640,1,0,2020-01-31
50643989,1,0,2023-05-11
62750220,1,0,2025-09-16
24602637,3,1,2016-03-28
55056038,1,0,2024-05-08
52041317,2,1,2023-09-01
97521342,2,1,2017-05-30
33384044,1,0,2019-03-19
61540649,1,0,2025-07-01
44963345,1,0,2022-01-21
59456909,1,0,2025-02-13
46816478,1,0,2022-06-17
52412356,1,0,2023-10-03
12844363,3,1,2010-10-01
40311262,1,0,2021-01-08
26325055,1,0,2016-09-22
28649073,2,2,2017-09-05
55392668,1,0,2024-06-04
47120931,1,0,2022-07-12
43935590,2,1,2021-10-19
15218553,8,1,2011-12-09
07944223,9,2,2006-03-27
58011747,1,0,2024-11-07
28119263,2,1,2017-06-13
26884517,1,0,2016-12-02
33111404,3,1,2019-03-07
63405446,1,0,2025-10-28
52788453,1,0,2023-11-06
26325179,1,0,2016-03-21
45983031,1,0,2022-04-11
48630076,1,0,2022-11-16
57400516,1,0,2024-09-23
62608210,1,0,2025-09-08
09294101,1,1,2007-11-23
48161128,1,0,2022-10-03
24833839,2,1,2016-05-04
62811045,1,0,2025-09-19
50733317,2,1,2023-05-18
64109109,1,0,2025-12-16
02066196,4,1,1997-08-11
50016817,1,0,2023-03-21
18293028,2,1,2013-05-17
48314194,2,2,2022-10-17
64025135,1,0,2025-12-11
53313970,1,0,2023-12-27
43049106,1,0,2021-08-09
28514584,1,0,2017-07-24
63051628,1,0,2025-10-06
49777992,1,0,2023-03-02
04155035,1,0,2000-11-22
12622546,1,0,2012-10-24
50825812,1,0,2023-05-25
43632039,1,0,2021-09-23
35700159,1,0,2019-12-03
62075795,1,0,2025-08-05
32676476,1,0,2019-01-31
31518600,1,0,2018-08-08
54875969,1,0,2024-04-24
08388387,1,0,2005-03-03
49055929,1,0,2023-01-04
26344337,1,0,2016-06-08
48915967,1,0,2022-12-16
57716958,1,0,2024-10-16
54909966,1,0,2024-04-26
18983707,41,4,2013-05-22
08042562,4,1,2006-05-19
27304068,3,1,2017-02-20
24803582,1,0,2016-04-29
49574162,1,0,2023-02-13
57867995,3,1,2024-10-28
28051770,3,2,2017-06-05
45880272,1,0,2022-04-01
59160611,1,0,2025-01-29
62096541,1,0,2025-08-06
36900455,1,0,2020-04-08
63015365,1,0,2025-10-02
56161066,1,0,2024-07-30
60323943,1,0,2025-04-09
61304640,1,0,2025-06-13
45955340,2,2,2022-04-07
02611756,3,1,1998-07-06
18284347,3,3,2011-09-10
41144719,1,0,2021-03-09
55974535,1,0,2024-07-17
45324782,1,0,2022-02-16
49518454,1,0,2023-02-08
53075754,2,2,2023-12-01
33097307,1,0,2019-03-07
63029625,1,0,2025-10-03
40340029,1,0,2021-01-11
24960012,1,0,2016-04-20
37669754,1,0,2020-07-09
54495261,1,0,2024-03-27
60433582,2,1,2025-04-16
63187398,1,0,2025-10-14
24912827,1,0,2016-05-04
13812670,2,2,2011-05-24
41513681,1,0,2021-04-09
61599172,1,0,2025-07-04
38202611,1,0,2020-08-24
51689716,1,0,2023-08-04
40225168,1,0,2020-12-30
54364707,1,0,2024-03-18
32201323,1,0,2018-11-14
59544819,1,0,2025-02-19
28075286,1,0,2017-06-14
32083314,26,3,2018-11-09
42145355,2,0,2021-05-31
28796283,2,2,2017-09-20
42656227,5,5,2021-07-09
62724949,1,0,2025-09-15
50356480,2,2,2023-04-18
37755438,1,0,2020-07-16
49610329,2,1,2023-02-15
53654052,1,0,2024-01-25
56345174,1,0,2024-08-07
49402577,1,0,2023-01-31
02937768,4,2,1998-10-16
07083430,2,2,2004-10-14
13524336,2,1,2011-04-08
45821739,1,0,2022-03-29
31719424,2,1,2018-10-03
41237844,1,0,2021-03-16
56936665,2,1,2024-08-20
26113181,1,0,2016-08-05
24821840,2,1,2016-04-07
54423925,1,0,2024-03-21
51725910,1,0,2023-08-08
41624416,2,2,2021-04-19
52258091,1,0,2023-09-20
48740205,1,0,2022-11-28
63206930,1,0,2025-10-15
55976744,1,0,2024-07-17
46331588,1,0,2022-05-10
53903584,1,0,2024-02-14
61670724,1,0,2025-07-09
64019462,1,0,2025-12-11
59667794,1,0,2025-02-26
36605557,1,0,2020-03-09
57261560,1,0,2024-09-12
38247194,1,0,2020-08-27
12150244,1,0,2010-06-11
38659501,1,0,2020-09-22
60850722,1,0,2025-05-15
36492549,1,0,2020-02-27
31757398,1,0,2018-10-03
55071270,1,0,2024-05-09
05975789,8,1,2003-09-25
49522008,1,0,2023-02-08
63823630,1,0,2025-11-26
05326486,1,0,2002-08-30
43233652,1,0,2021-08-23
61688723,1,0,2025-07-10
26912487,4,2,2016-12-20
03656386,9,2,1998-02-03
52023344,1,0,2023-08-31
26926266,1,0,2016-08-22
46538154,1,0,2022-05-25
03206811,2,1,2010-07-19
42460134,1,0,2021-06-24
38205009,1,0,2020-08-24
40310550,1,0,2021-01-08
23519917,1,1,2015-06-26
04441703,2,2,2001-03-20
24069762,2,1,2016-01-20
58014685,2,2,2024-11-07
25288197,1,0,2016-07-06
57869996,1,0,2024-10-28
32299556,1,0,2018-12-07
51888239,1,0,2023-08-21
61777077,1,0,2025-07-16
27912883,1,0,2017-05-17
04010806,1,0,2015-01-08
50884045,1,0,2023-05-31
24843171,1,0,2016-04-29
55966366,1,0,2024-07-17
32649358,1,0,2018-12-05
61454579,1,0,2025-06-25
47683543,1,0,2022-08-23
27673256,2,1,2017-04-04
39271706,1,0,2020-10-01
31956370,3,2,2018-10-29
50792298,2,1,2023-05-23
51801393,1,0,2023-08-14
55524013,1,0,2024-06-13
01133507,4,1,1998-09-11
23425641,1,0,2015-08-03
63052966,2,1,2025-10-06
37668798,1,0,2020-07-09
52746752,3,1,2023-11-01
47291909,1,0,2022-07-26
58356471,3,3,2024-12-05
45988767,1,0,2022-04-11
43914042,2,1,2021-10-18
49887788,1,0,2023-03-10
45324580,1,0,2022-02-16
31658337,1,0,2018-08-24
47640027,1,0,2022-08-19
05807046,4,1,2003-06-02
25287528,1,0,2016-06-08
27498388,2,1,2016-12-20
51354783,1,0,2023-07-10
05807180,1,0,2024-12-10
36162605,1,0,2020-01-27
43011815,1,0,2021-08-05
59524556,1,0,2025-02-18
47010348,1,0,2022-07-04
38171042,1,0,2020-08-20
26733640,1,0,2016-11-21
54803158,1,0,2024-04-19
51240746,3,3,2023-06-29
14988095,2,2,2012-01-11
22702498,1,1,2015-06-12
54944395,2,2,2024-04-30
55966633,1,0,2024-07-17
26219183,1,0,2016-03-10
47994794,7,2,2022-09-19
59973262,1,0,2025-03-19
13634967,1,0,2011-04-27
62189017,1,0,2025-08-12
40422150,1,0,2021-01-15
50509200,2,2,2023-05-02
34887632,1,0,2019-09-03
24363093,1,0,2016-02-17
48770459,1,0,2022-11-30
43907923,1,0,2021-10-18
56935656,1,0,2024-08-20
52203281,1,0,2023-09-15
61972241,1,0,2025-07-29
46260572,2,1,2022-05-04
18853396,1,0,2013-06-28
48659675,1,0,2022-11-18
17532650,1,0,2013-01-15
41132661,1,0,2021-03-08
41829133,1,0,2021-05-05
58061072,1,0,2024-11-11
51924662,1,0,2023-08-23
55863308,1,0,2024-07-09
49601808,1,0,2023-02-14
53179087,1,0,2018-04-02
47759228,2,1,2022-08-29
48881021,1,0,2022-12-13
52891230,1,0,2023-11-14
55220086,1,0,2024-05-21
59982321,1,0,2025-03-19
44387607,1,0,2021-11-26
63865106,1,0,2025-11-28
56044585,1,0,2024-07-23
46886671,1,0,2022-06-23
38489252,1,0,2020-09-16
61798720,2,1,2025-07-17
58506688,1,0,2024-12-18
41594537,1,0,2021-04-15
36395415,10,1,2020-02-14
02285053,16,1,1997-12-16
19947676,4,2,2014-02-20
05801058,1,0,2008-07-04
14782540,2,1,2011-11-30
20959574,5,1,2014-08-21
60498949,1,0,2025-04-23
51008731,1,0,2023-06-12
53075992,1,0,2023-12-01
17466344,4,3,2013-01-15
24602661,2,2,2016-04-01
62835669,5,2,2025-09-22
62890980,1,0,2025-09-25
51009408,1,0,2023-06-12
57832963,1,0,2024-10-24
22966095,1,0,2021-04-27
35136624,1,0,2019-09-23
55975929,2,0,2024-07-17
52670120,1,0,2023-10-25
53926806,1,0,2024-02-15
61304991,1,0,2025-06-13
50947925,1,0,2023-06-05
57815544,1,0,2024-10-23
53163391,1,0,2023-12-11
42082116,1,0,2021-05-25
30338848,8,2,2018-04-16
43753595,1,0,2021-10-04
35087678,2,1,2019-10-04
42084320,2,2,2021-05-25
57815471,2,2,2024-10-23
54812426,1,0,2024-04-19
26410662,2,1,1989-09-01
47202272,1,0,2022-07-19
47595220,1,0,2022-08-16
41254029,1,0,2021-03-17
41846099,1,0,2021-05-06
50439386,2,2,2023-04-25
04099080,2,2,2007-09-05
50183869,1,0,2023-04-03
10625020,2,1,2009-01-27
38246839,1,0,2020-08-27
33419414,1,0,2019-04-08
50543894,1,0,2023-05-04
64105400,1,0,2025-12-17
49636167,1,0,2023-02-16
51068103,1,0,2023-06-15
11915227,2,1,2010-04-20
41484414,1,0,2021-04-07
53313308,1,0,2023-12-27
42278262,1,0,2021-06-10
54373264,1,0,2024-03-18
59868902,1,0,2025-03-12
39351359,1,0,2020-10-07
49636746,1,0,2023-02-16
62989324,2,2,2025-10-01
00676460,18,4,1998-11-03
45709875,3,3,2022-03-18
57470446,1,0,2024-09-27
45949535,1,0,2022-04-07
29232601,1,0,2017-11-14
45901776,1,0,2022-04-04
27879231,2,1,2017-05-26
58332215,2,2,2024-12-03
36608722,2,1,2020-03-09
48462482,1,0,2022-10-31
12422504,4,1,2017-08-24
63782214,1,0,2025-11-24
13490327,7,2,2011-03-30
50399160,1,0,2023-04-20
45927460,2,0,2022-04-06
22575097,1,0,2011-05-20
53462992,1,0,2024-01-11
09509360,2,1,2008-01-24
34825733,1,0,2019-08-09
29098602,1,0,2017-11-10
37671887,1,0,2020-07-09
39284147,1,0,2020-10-02
51051208,2,2,2024-03-18
60372673,1,0,2025-04-11
55692530,1,0,2024-06-26
54809242,1,0,2024-04-19
50628086,1,0,2023-05-10
53724350,1,0,2024-01-30
42768013,1,0,2021-07-19
48562542,1,0,2022-11-09
32463547,1,0,2018-12-18
52284083,1,0,2023-09-22
47683287,1,0,2022-08-23
46334158,1,0,2022-05-10
61305483,1,0,2025-06-13
33609524,1,0,2019-04-08
60592762,1,0,2025-04-29
07074500,2,2,2004-10-18
50206343,2,1,2023-04-04
30837200,2,1,2018-06-14
63903999,2,2,2025-12-02
27033374,1,0,2016-12-20
46205028,1,0,2022-04-29
24794178,1,0,2016-04-20
28296237,1,0,2017-06-05
58157713,1,0,2024-11-19
49368821,2,1,2023-01-27
35562157,2,2,2019-11-14
50183742,1,0,2023-04-03
54085312,1,0,2024-02-27
22304498,1,0,2015-03-19
51515887,1,0,2023-07-21
28053421,1,0,2017-06-13
16444873,4,1,2012-06-05
25070908,1,0,2016-06-24
64005618,2,2,2025-12-09
35073128,1,0,2019-10-03
47983801,2,0,2022-09-16
45404805,1,0,2022-02-22
48822979,1,0,2022-12-06
44249123,1,0,2021-11-16
47565027,1,0,2022-08-15
51342625,1,0,2023-07-07
62902257,1,0,2025-09-25
44445875,1,0,2021-12-01
48356754,1,0,2022-10-20
65085243,32,4,1997-01-31
58154742,2,1,2024-11-19
54000052,1,0,2024-02-21
02993331,2,2,1999-02-25
19700401,3,1,2014-02-05
59119273,1,0,2025-01-27
07579806,2,1,2005-08-02
08097075,2,2,2006-06-12
49610068,1,0,2023-02-15
54129737,1,0,2024-02-29
28418173,1,0,2017-07-31
57203996,1,0,2024-09-09
60371133,1,0,2025-04-11
02852610,3,1,1999-07-13
04155717,1,0,2000-08-04
55255839,1,0,2024-05-23
55974054,1,0,2024-07-17
60938809,1,0,2025-05-21
60719509,1,0,2025-05-07
03404741,3,2,1999-09-16
28460728,1,0,2017-08-14
37369217,1,0,2020-06-09
24581708,1,0,2016-03-21
32030487,1,0,2018-11-05
40975313,2,1,2021-02-24
64106238,1,0,2025-12-17
64075140,1,0,2025-12-16
53753373,1,0,2024-02-01
61489926,1,0,2025-06-27
59714236,1,0,2025-02-28
60752964,1,0,2025-05-09
39587007,1,0,2020-10-27
51928335,1,0,2023-08-23
13236557,7,3,2010-12-08
63661537,1,0,2025-11-13
37458412,1,0,2020-06-18
41097100,3,3,2021-03-04
40294307,1,0,2021-01-07
43057121,1,0,2021-08-10
24383583,4,1,2016-03-10
52385951,1,0,2023-10-02
41535362,1,0,2021-04-12
59087370,1,0,2025-01-24
54435124,1,0,2024-03-22
26444935,3,1,1990-04-12
26571064,1,0,2016-11-04
06725216,1,0,2004-07-01
39614046,2,1,2020-10-29
61281136,1,0,2025-06-12
30698891,2,2,2018-06-08
49343343,2,1,2023-01-26
05807157,2,1,2004-10-18
63652866,1,0,2025-11-13
42546654,1,0,2021-07-01
45954840,1,0,2022-04-07
61755285,1,0,2025-07-15
33325462,1,0,2019-03-20
51059741,1,0,2023-06-15
59197142,2,0,2025-01-30
32463609,1,0,2018-10-08
43136366,1,0,2021-08-16
09441584,2,1,2008-01-24
05085845,14,1,2002-06-06
39611750,1,0,2020-10-29
43929060,1,0,2021-10-19
47416382,1,0,2022-08-04
26370081,1,0,2016-10-13
19000370,2,1,2013-09-30
24875260,1,1,2016-04-12
51982972,1,0,2023-08-28
06032508,3,2,2003-11-25
09510097,1,0,2004-05-10
58520210,1,0,2024-12-19
51980408,1,0,2023-08-28
48925251,1,0,2022-12-19
28367442,1,0,2017-07-31
62063154,1,0,2025-08-04
55614439,1,0,2024-06-20
60216344,1,0,2025-04-02
13042475,2,1,2010-12-15
50375834,1,0,2023-04-19
43793846,1,0,2021-10-06
39383725,1,0,2021-08-16
13799605,2,1,2011-05-24
59015562,1,0,2025-01-21
00993106,2,1,1995-12-11
40317732,1,0,2021-01-08
38413827,1,0,2020-09-10
50732339,1,0,2023-05-18
27696672,1,0,2017-04-05
41249156,1,0,2021-03-17
41773927,1,0,2021-04-30
07419539,7,2,2005-05-17
38353757,1,0,2020-09-04
51168769,1,0,2023-06-23
59162352,4,4,2025-01-29
42331961,1,0,2021-06-15
35314130,2,0,2019-09-23
03826947,8,4,2000-05-23
59585111,1,1,2025-02-21
41860624,2,2,2021-05-07
28705178,1,0,2017-09-20
59455135,1,0,2025-02-13
43444117,2,1,2021-09-08
55749990,1,0,2024-07-01
49400139,2,2,2023-01-31
01720897,4,3,1997-03-11
60370520,1,0,2025-04-11
13014561,2,1,2010-11-04
33659702,1,0,2019-05-15
53328970,1,0,2023-12-29
23016328,1,0,2015-07-10
18291792,2,1,2013-05-20
53857570,1,0,2024-02-08
24360515,1,0,2016-02-26
63551100,1,0,2025-11-06
48828515,3,0,2022-12-07
55084544,1,0,2024-05-10
33543633,1,1,2019-01-24
63359486,2,2,2025-10-24
31169688,1,0,2018-07-04
50680742,1,0,2023-05-15
50076071,1,0,2023-03-24
50734236,1,0,2023-05-18
30057469,1,0,2018-02-27
36506752,1,0,2020-02-11
63268489,1,0,2025-10-20
08794148,2,1,2007-04-19
04043001,2,1,2000-08-25
38625019,1,0,2020-09-21
52442891,1,0,2023-10-05
21016378,3,2,2014-08-06
55588787,1,0,2024-06-19
61733690,1,0,2025-07-14
09325373,4,2,2007-12-27
43670999,1,0,2021-09-27
60369602,1,0,2025-04-11
15581749,2,2,2012-05-14
27902847,2,1,2017-05-26
50608109,2,0,2018-12-18
20303687,2,1,2014-03-28
59079711,1,0,2025-01-24
43578561,1,0,2021-09-20
47758002,1,0,2022-08-29
43060903,2,1,2021-08-10
49324947,1,0,2023-01-25
54436342,1,0,2024-03-22
46170055,3,3,2022-04-27
54274681,1,0,2024-03-11
24709205,1,0,2016-02-26
46318544,1,0,2022-05-09
55859801,1,0,2024-07-09
28570294,1,0,2017-07-31
54705654,1,0,2024-04-12
54349308,1,0,2024-03-15
24874925,1,0,2016-03-15
48925899,1,0,2022-12-19
24552791,1,0,2016-03-15
08643477,2,1,2006-06-12
63349512,1,0,2025-10-24
41896873,2,1,2021-05-11
54026677,1,0,2024-02-22
56795235,2,1,2024-08-15
06305686,2,2,2004-05-21
54756461,1,0,2024-04-16
10450946,1,0,2008-10-01
43558982,1,0,2021-09-17
49421567,1,0,2023-02-01
45880536,1,0,2022-04-01
24902289,1,0,2016-02-19
07481019,1,0,2007-10-15
59835631,1,0,2025-03-11
55859645,1,0,2024-07-09
33671005,1,0,2019-04-25
49083514,1,0,2023-01-06
03106326,3,1,1999-04-16
49326868,1,0,2023-01-25
14482148,2,1,2011-10-03
57881350,1,0,2024-10-29
27304097,1,0,2017-03-08
03955352,1,0,2000-07-10
62526265,1,0,2025-09-02
41686910,1,0,2021-04-23
51753384,1,0,2023-08-09
39802522,1,0,2020-11-16
62881940,1,0,2025-09-24
34375251,1,0,2019-06-24
56933711,1,0,2024-08-20
52265070,1,0,2023-09-21
63544769,1,0,2025-11-06
62291685,1,0,2025-08-19
55229718,1,0,2024-05-22
44214221,1,0,2021-11-11
64267329,1,0,2026-01-05
39062740,73,5,1990-09-10
36157486,1,0,2021-05-03
11830537,2,1,2010-04-07
10396675,2,2,2008-09-19
42526550,1,0,2021-06-30
60491866,1,0,2025-04-22
63156109,2,2,2025-10-13
26935321,1,0,2016-12-23
30316957,11,2,2018-03-27
01598038,2,2,1998-11-25
53027229,1,0,2023-11-28
03412770,2,1,1999-09-24
41663349,1,0,2021-04-22
59502984,1,0,2025-02-17
49984613,1,0,2023-03-17
52752075,1,0,2023-11-01
49039557,2,1,2023-01-03
64064115,1,0,2025-12-15
57354941,1,0,2024-09-19
38050654,2,1,1993-06-22
41519394,1,0,2021-04-09
53714394,1,0,2024-01-30
46675972,1,0,2022-06-06
50036196,1,0,2023-03-22
50782059,1,0,2023-05-23
59507782,1,0,2025-02-17
45302313,2,1,2022-02-15
63737082,1,0,2025-11-19
54553721,1,0,2024-04-02
01369696,1,0,1996-07-17
63398174,1,0,2025-10-28
38221470,1,0,2020-08-25
33396856,1,0,2019-04-15
57353894,1,0,2024-09-19
42154224,1,0,2021-05-31
59374861,1,0,2025-02-10
27508702,1,0,2017-03-10
52497650,1,0,2023-10-10
03630331,7,3,2000-02-04
08963938,2,1,2007-06-01
55656402,1,0,2024-06-24
33872916,1,0,2019-05-15
56616635,1,0,2024-08-13
53865996,1,0,2024-02-08
54953676,1,0,2024-04-30
28841554,1,0,2017-09-18
37457174,2,1,2020-06-18
49779362,1,0,2023-03-02
58398372,1,0,2024-12-09
54553919,2,2,2024-04-02
51040325,1,0,2023-06-14
27187687,4,2,2017-02-22
21630809,2,1,2014-12-08
31066613,2,2,2018-07-04
61360462,1,0,2025-06-18
37117736,3,1,2000-03-13
59211780,1,0,2025-01-31
28086599,1,0,2017-06-22
63632740,1,0,2025-11-12
34386790,1,0,2019-07-31
24949159,1,0,2016-06-07
34526252,1,0,2019-08-05
43161446,1,0,2021-08-17
47291989,2,2,2022-07-26
38219387,1,0,2020-08-25
64026181,1,0,2025-12-11
38390186,1,0,2020-09-09
62769801,2,2,2025-09-17
26967823,1,0,2017-01-20
24929818,1,0,2016-05-20
40892847,1,0,2021-02-18
37926436,1,0,2020-07-31
29952922,1,0,2018-03-01
55438561,12,2,2024-06-07
43102444,1,0,2017-05-19
54460390,1,0,2024-03-25
55019099,1,0,2024-05-06
61563636,1,0,2025-07-02
21820461,1,0,2015-01-15
54911277,2,1,2024-04-26
02881643,9,3,1998-12-08
24622313,2,1,2016-04-06
26964262,2,2,1991-01-15
07646396,2,1,2005-09-13
25530948,1,0,2016-05-20
24831890,1,0,2016-02-26
51765726,1,0,2023-08-10
52700845,1,0,2023-10-27
13669900,1,0,2011-04-18
63934122,1,0,2025-12-03
43561953,1,0,2021-09-17
36336174,1,0,2019-04-08
49326297,1,0,2023-01-25
47458704,1,0,2022-08-08
62571139,1,0,2025-09-04
64072813,1,0,2025-12-16
50151979,1,0,2023-03-30
55506344,1,0,2024-06-12
63621615,1,0,2025-11-11
51007780,1,0,2023-06-12
36261207,1,0,2016-01-29
43243383,1,0,2021-08-23
25063813,2,1,2016-06-16
52087857,1,0,2023-09-05
51937771,21,20,2023-08-24
63058444,1,0,2025-10-06
38069172,1,0,2020-08-12
60716931,1,0,2025-05-07
46726518,3,3,2022-06-09
48752697,1,0,2022-11-29
61159739,1,0,2025-06-04
28823903,4,2,2017-08-31
04383662,3,3,2001-04-04
48105013,1,0,2022-09-27
54804558,2,1,2024-04-19
58095582,2,1,2024-11-13
56136495,1,0,2024-07-29
62772269,1,0,2025-09-17
41756238,1,0,2021-04-29
31054518,1,0,2018-07-20
59650918,1,0,2025-02-25
39619436,1,0,2020-10-29
48212986,1,0,2022-10-06
10844059,1,1,2009-05-13
48580188,1,0,2022-11-10
64071112,1,0,2025-12-10
03102422,3,2,2006-10-25
27662351,1,0,2017-04-10
10860868,3,2,2009-05-15
64186332,1,0,2025-12-29
60937746,1,0,2025-05-21
35064855,1,0,2019-10-02
34688519,1,0,2019-08-27
59400384,1,0,2025-02-11
35703413,1,0,2019-12-02
62074522,1,0,2025-08-05
26655922,1,0,2016-11-21
09656345,4,4,2008-06-23
42642697,1,0,2021-07-08
50610311,2,2,2023-05-09
97518909,4,3,1998-04-03
55015392,1,0,2024-05-06
04049009,3,1,2003-03-20
29147610,2,1,2017-11-08
42334605,1,0,2021-06-15
60055247,1,0,2025-03-24
03556074,1,0,1999-10-01
49574821,1,0,2023-02-13
17886171,2,2,2013-02-27
60175297,1,0,2025-03-31
21423015,1,0,2004-08-31
60544201,2,1,2025-04-25
31856407,1,0,2018-10-08
58358161,1,0,2024-12-05
54478589,1,0,2024-03-26
36441370,1,0,2019-10-04
53010904,1,0,2023-11-27
11139651,1,0,2025-06-27
56137257,1,0,2024-07-29
48369818,1,0,2022-10-21
52026597,1,0,2023-08-31
58399602,1,0,2024-12-09
43929143,1,0,2021-10-19
39238174,2,2,2020-09-29
49642884,1,0,2023-02-17
49945516,1,0,2023-03-15
02906123,1,0,2022-08-17
47666446,1,0,2022-08-22
39832719,1,0,2020-11-18
56637589,1,0,2024-08-13
54006664,1,0,2024-02-21
28929872,1,0,2017-09-20
48867236,1,0,2022-12-12
43387170,1,0,2021-09-02
05935774,2,1,2003-06-10
46731890,3,2,2022-06-09
45879964,1,0,2022-04-01
55930302,1,0,2024-07-15
58018842,1,0,2024-11-07
42093981,2,2,2021-05-26
53756947,1,0,2024-02-01
27261942,3,2,2017-02-17
29928325,10,1,2018-03-02
10714214,4,3,2011-07-06
43330543,1,0,2021-08-30
51129365,1,0,2023-06-21
52258933,1,0,2023-09-20
63250186,1,0,2025-10-17
26570464,2,2,2016-11-10
57285646,1,0,2024-09-13
30363091,3,3,2018-04-02
33337843,1,0,2019-04-08
10891652,2,1,2008-11-04
06977784,1,0,2004-08-31
55966001,1,0,2024-07-17
35237222,2,2,2019-09-24
43752868,2,1,2021-10-04
55691988,1,0,2024-06-26
61925275,2,2,2025-07-25
55780702,1,0,2024-07-03
56746596,1,0,2024-08-14
29928171,1,0,2017-11-27
32377281,1,0,2018-12-05
27045630,1,0,2017-01-30
52665845,1,0,2023-10-25
59327316,1,0,2025-02-06
03584647,2,1,1999-12-28
60672848,2,1,2025-05-05
59184722,1,1,2025-01-30
53838946,1,0,2024-02-07
61081339,1,0,2025-05-30
52031545,1,0,2023-08-31
34068994,1,0,2019-06-18
50107429,1,0,2023-03-28
32531316,2,2,2019-01-03
28261417,4,1,2017-07-17
54069419,2,1,2024-02-26
17188489,2,1,2012-11-13
62004673,1,0,2025-07-31
54477613,1,0,2024-03-26
62243354,1,0,2025-08-15
10360706,1,0,2008-02-22
60981276,1,0,2025-05-23
08783634,2,1,2006-12-18
50356844,1,0,2023-04-18
46564749,1,0,2022-05-27
62719361,1,0,2025-09-15
06074719,3,2,2003-12-04
24569181,1,0,2016-04-07
57469704,2,2,2024-09-27
45519814,1,0,2022-03-04
47027004,3,1,2022-07-05
56936117,1,0,2024-08-20
31470617,1,0,2018-08-28
10542867,2,2,2008-12-01
59327910,1,0,2025-02-06
18206936,2,2,2013-05-10
50924567,2,2,2023-06-02
08214833,1,0,2006-06-12
61752876,1,0,2025-07-15
59436138,1,0,2025-02-12
51079056,1,0,2023-06-16
46779097,2,2,2022-06-14
49950746,1,0,2023-03-15
53465536,1,0,2024-01-11
52997060,1,0,2023-11-24
62054749,1,0,2025-08-04
56525077,1,0,2024-08-12
62474548,1,0,2025-08-29
25448133,1,0,2016-06-02
45315373,1,0,2022-02-16
49123708,1,0,2023-01-10
55561033,1,0,2024-06-17
60936633,1,0,2025-05-21
49085323,2,2,2023-01-06
25107998,1,0,2016-04-20
12167121,3,2,2010-06-02
49182146,2,2,2023-01-13
45955546,1,0,2022-04-07
57378488,1,0,2024-09-20
35237212,3,1,2019-10-14
29888725,2,2,2018-02-02
30213314,1,0,2018-04-10
44471807,1,0,2021-12-03
05616666,4,1,2003-04-09
27088745,2,1,2016-12-26
07306040,2,1,2005-03-17
06275314,1,0,2004-05-13
52749531,1,0,2023-11-01
43909692,3,1,2021-10-18
59328929,1,0,2025-02-06
15578460,1,0,2012-05-08
29625028,1,0,2018-02-02
01525058,2,1,1996-08-20
62189342,1,0,2025-08-12
60604434,1,0,2025-04-29
54911535,1,0,2024-04-26
08955980,5,3,2007-06-01
56702576,1,0,2024-08-14
50109799,1,0,2023-03-28
51476840,1,0,2023-07-19
59911861,1,0,2025-03-14
43161568,1,0,2021-08-17
42835548,1,0,2021-07-23
32200550,2,1,2018-11-26
45600536,2,2,2022-03-10
50740742,1,0,2023-05-19
14343527,2,2,2011-09-08
31932217,2,2,2018-10-03
61280943,5,1,2025-06-12
51025652,1,0,2023-06-13
28981804,2,1,2017-10-24
